id,Credit_Score,Duration,Amount,InstallmentRatePercentage,ResidenceDuration,Age,NumberExistingCredits,NumberPeopleMaintenance,Telephone,ForeignWorker,CheckingAccountStatus.lt.0,CheckingAccountStatus.0.to.200,CheckingAccountStatus.gt.200,CreditHistory.ThisBank.AllPaid,CreditHistory.PaidDuly,CreditHistory.Delay,CreditHistory.Critical
2486,Bad,18,1131,4,2,33,1,1,1,1,1,0,0,0,1,0,0
2487,Good,11,1577,4,1,20,1,1,1,1,0,1,0,0,1,0,0
2488,Good,24,3972,2,4,25,1,1,0,1,0,0,0,0,1,0,0
2489,Good,12,763,4,1,26,1,1,0,1,0,0,0,0,1,0,0
2490,Bad,24,2064,3,2,34,1,1,0,1,0,1,0,0,0,1,0
2491,Bad,21,3414,2,1,26,2,1,1,1,1,0,0,0,0,1,0
2492,Bad,30,7485,4,1,53,1,1,0,1,0,0,0,1,0,0,0
2493,Good,12,2577,2,1,42,1,1,1,1,1,0,0,0,1,0,0
2494,Good,6,338,4,4,52,2,1,1,1,1,0,0,0,0,0,1
2495,Good,12,1963,4,2,31,2,2,0,1,0,0,0,0,1,0,0
2496,Good,21,571,4,4,65,2,1,1,1,1,0,0,0,0,0,1
2497,Bad,21,1647,4,2,40,2,2,1,1,1,0,0,1,0,0,0
2498,Good,24,3777,4,4,50,1,1,0,1,0,0,0,0,0,0,1
2499,Bad,18,884,4,4,36,1,2,0,1,0,1,0,0,0,0,1
2500,Good,15,1360,4,2,31,2,1,1,1,0,0,0,0,0,0,1
2501,Bad,9,5129,2,4,74,1,2,0,1,0,1,0,1,0,0,0
2502,Good,16,1175,2,3,68,3,1,0,1,0,1,0,0,0,0,1
2503,Bad,12,674,4,1,20,1,1,1,1,1,0,0,0,1,0,0
2504,Good,18,3244,1,4,33,2,1,0,1,0,1,0,0,0,0,0
2505,Bad,24,4591,2,3,54,3,1,0,1,0,0,0,0,1,0,0
2506,Bad,48,3844,4,4,34,1,2,1,1,0,1,0,0,0,0,0
2507,Bad,27,3915,4,2,36,1,2,0,1,0,1,0,0,1,0,0
2508,Good,6,2108,2,2,29,1,1,1,1,0,0,0,0,1,0,0
2509,Bad,45,3031,4,4,21,1,1,1,1,0,1,0,0,1,0,0
2510,Bad,9,1501,2,3,34,2,1,0,1,0,1,0,0,0,0,1
2511,Good,6,1382,1,1,28,2,1,0,1,0,0,0,0,0,0,1
2512,Bad,12,951,4,4,27,4,1,1,1,0,1,0,0,1,0,0
2513,Good,24,2760,4,4,36,1,1,0,1,0,1,0,0,1,0,0
2514,Good,9,936,4,2,52,2,1,0,1,0,0,0,0,0,0,1
2515,Good,12,1168,4,3,27,1,1,1,1,1,0,0,0,1,0,0
2516,Good,27,5117,3,4,26,2,1,1,1,0,0,0,0,0,1,0
2517,Bad,12,902,4,4,21,1,1,1,1,1,0,0,0,1,0,0
2518,Good,12,1495,4,1,38,2,2,1,1,0,0,0,0,0,0,1
2519,Good,30,10623,3,4,38,3,2,0,1,1,0,0,0,0,0,1
2520,Good,12,1935,4,4,43,3,1,0,1,0,0,0,0,0,0,1
2521,Good,12,1424,4,3,26,1,1,1,1,0,1,0,0,0,0,1
2522,Good,12,1413,3,2,55,1,1,1,0,0,0,0,0,1,0,0
2523,Good,9,3074,1,2,33,2,2,1,1,0,0,0,0,0,0,1
2524,Good,36,3835,2,4,45,1,1,0,1,0,0,0,0,1,0,0
2525,Bad,27,5293,2,4,50,2,1,0,1,1,0,0,0,0,0,0
2526,Bad,30,1908,4,4,66,1,1,0,1,0,0,1,0,0,1,0
2527,Good,6,932,1,3,39,2,1,1,1,0,1,0,0,0,0,1
2528,Good,24,3021,2,2,24,1,1,1,1,1,0,0,0,1,0,0
2529,Good,10,1364,2,4,64,1,1,0,1,0,0,0,0,1,0,0
2530,Good,12,625,4,1,26,1,1,1,1,0,1,0,0,1,0,0
2531,Good,12,1200,4,4,23,1,1,0,1,1,0,0,0,1,0,0
2532,Good,12,707,4,2,30,2,1,1,1,0,0,0,0,1,0,0
2533,Good,24,2978,4,4,32,2,2,0,1,0,0,0,0,0,1,0
2534,Good,15,4657,3,2,30,1,1,0,1,0,0,0,0,1,0,0
2535,Good,36,2613,4,2,27,2,1,1,1,0,0,0,0,0,0,0
2536,Bad,48,10961,1,2,27,2,1,0,1,0,1,0,0,1,0,0
2537,Bad,12,7865,4,4,53,1,1,0,1,1,0,0,0,1,0,0
2538,Bad,9,1478,4,2,22,1,1,1,1,0,0,0,0,1,0,0
2539,Good,24,3149,4,1,22,1,1,1,1,1,0,0,0,1,0,0
2540,Bad,36,4210,4,2,26,1,1,1,1,0,0,1,0,1,0,0
2541,Good,9,2507,2,4,51,1,1,1,1,0,0,0,0,1,0,0
2542,Good,12,2141,3,1,35,1,1,1,1,0,0,0,0,1,0,0
2543,Good,18,866,4,2,25,1,1,1,1,0,1,0,0,1,0,0
2544,Good,4,1544,2,1,42,3,2,1,1,0,0,0,0,0,0,1
2545,Bad,24,1823,4,2,30,1,2,1,1,1,0,0,0,1,0,0
2546,Good,30,2522,1,3,39,1,2,1,1,1,0,0,0,1,0,0
2547,Bad,24,915,4,2,29,1,1,1,1,1,0,0,0,1,0,0
2548,Good,6,1595,3,2,51,1,2,1,1,0,0,0,0,1,0,0
2549,Bad,48,4605,3,4,24,2,2,1,1,1,0,0,0,0,0,0
2550,Good,12,1185,3,2,27,2,1,1,1,0,0,0,0,0,0,1
2551,Good,12,3447,4,3,35,1,2,1,1,0,0,0,1,0,0,0
2552,Good,24,1258,4,1,25,1,1,0,1,0,0,0,0,1,0,0
2553,Good,12,717,4,4,52,3,1,1,1,0,0,0,0,0,0,1
2554,Good,6,1204,4,1,35,1,1,1,0,0,0,0,0,0,0,0
2555,Good,24,1925,2,2,26,1,1,1,1,0,0,1,0,1,0,0
2556,Bad,18,433,3,4,22,1,1,1,1,0,0,0,0,1,0,0
2557,Good,6,666,3,4,39,2,1,0,1,1,0,0,0,0,0,1
2558,Good,12,2251,1,2,46,1,1,1,1,0,0,1,0,1,0,0
2559,Bad,30,2150,4,2,24,1,1,1,1,0,1,0,0,1,0,0
2560,Good,9,2030,2,1,24,1,1,0,1,0,1,0,0,1,0,0
2561,Bad,12,2149,4,1,29,1,1,1,1,1,0,0,1,0,0,0
2562,Good,15,3812,1,4,23,1,1,0,1,0,0,0,0,1,0,0
2563,Good,11,1154,4,4,57,3,1,1,1,0,0,0,0,0,0,1
2564,Good,24,1603,4,4,55,1,1,1,1,1,0,0,0,1,0,0
2565,Good,18,5302,2,4,36,3,1,0,1,1,0,0,0,0,0,1
2566,Good,10,1231,3,4,32,2,2,1,0,0,0,0,0,0,0,1
2567,Bad,15,802,4,3,37,1,2,1,1,0,1,0,0,1,0,0
2568,Good,36,6304,4,4,36,2,1,1,1,0,0,0,0,0,0,1
2569,Bad,14,8978,1,4,45,1,1,0,0,1,0,0,0,1,0,0
2570,Good,24,999,4,2,25,2,1,1,1,0,0,0,0,1,0,0
2571,Good,18,2662,4,3,32,1,1,1,0,0,0,0,0,1,0,0
2572,Good,12,1402,3,4,37,1,1,0,1,0,0,0,0,0,0,1
2573,Good,48,12169,4,4,36,1,1,0,1,0,1,0,1,0,0,0
2574,Bad,48,3060,4,4,28,2,1,1,1,0,1,0,0,1,0,0
2575,Bad,30,11998,1,1,34,1,1,0,1,1,0,0,0,1,0,0
2576,Good,18,2404,2,2,26,2,1,1,1,0,0,0,0,0,0,1
2577,Good,12,1262,2,4,49,1,1,0,1,1,0,0,0,1,0,0
2578,Bad,6,4611,1,4,32,1,1,1,1,0,0,0,0,1,0,0
2579,Good,24,1901,4,4,29,1,1,0,1,0,0,0,0,1,0,0
2580,Good,15,3368,3,4,23,2,1,0,1,0,0,0,0,0,0,1
2581,Good,18,1445,4,4,49,1,1,1,1,0,0,1,1,0,0,0
2582,Good,15,1520,4,4,63,1,1,1,1,0,0,0,0,0,0,1
2583,Good,24,3878,4,2,37,1,1,0,1,0,1,0,0,0,0,1
2584,Good,47,10722,1,1,35,1,1,0,1,1,0,0,0,1,0,0
2585,Good,48,7582,2,4,31,1,1,0,1,0,1,0,0,0,1,0
2586,Bad,24,1024,4,4,48,1,1,1,1,1,0,0,0,0,1,0
2587,Good,12,1076,2,2,26,1,1,0,0,0,0,0,0,1,0,0
2588,Bad,36,9398,1,4,28,1,1,0,1,0,1,0,0,1,0,0
2589,Good,24,6419,2,4,44,2,2,0,1,1,0,0,0,0,0,1
2590,Good,42,4796,4,4,56,1,1,1,1,0,0,1,0,0,0,1
2591,Bad,48,9960,1,2,26,1,1,0,1,0,1,0,0,1,0,0
2592,Good,12,4675,1,4,20,1,1,1,1,0,0,0,0,1,0,0
2593,Good,10,1287,4,2,45,1,1,1,0,0,0,0,0,1,0,0
2594,Good,18,2515,3,4,43,1,1,0,1,0,0,0,0,1,0,0
2595,Good,21,2745,3,2,32,2,1,0,1,0,1,0,0,0,0,1
2596,Good,6,672,1,4,54,1,1,0,1,0,0,0,0,1,0,0
2597,Bad,36,3804,4,1,42,1,1,0,1,0,1,0,0,0,0,0
2598,Bad,24,1344,4,2,37,2,2,1,1,0,0,1,0,0,0,1
2599,Good,6,1543,4,2,33,1,1,1,1,0,0,0,0,1,0,0
2600,Good,30,4811,2,4,24,1,1,1,1,0,0,0,0,1,0,0
2601,Bad,8,1237,3,4,24,1,1,1,1,0,1,0,0,1,0,0
2602,Good,9,276,4,4,22,1,1,1,1,0,1,0,0,1,0,0
2603,Good,24,5511,4,1,25,1,1,1,1,0,0,0,0,1,0,0
2604,Good,24,3749,2,4,26,1,1,1,1,0,0,1,0,1,0,0
2605,Bad,12,685,2,3,25,1,1,1,1,0,1,0,0,1,0,0
2606,Good,4,1494,1,2,29,1,2,1,0,0,0,1,0,1,0,0
2607,Good,12,708,2,3,38,1,2,1,1,1,0,0,0,1,0,0
2608,Good,24,4351,1,4,48,1,1,0,1,0,1,0,0,1,0,0
2609,Good,12,701,4,2,32,2,1,1,1,0,0,0,0,0,0,1
2610,Bad,24,1938,4,3,32,1,1,1,1,1,0,0,0,1,0,0
2611,Good,24,2910,2,1,34,1,1,0,1,1,0,0,0,1,0,0
2612,Good,18,1028,4,3,36,2,1,1,1,0,0,0,0,0,0,1
2613,Good,8,3398,1,4,39,2,1,1,0,1,0,0,0,0,0,1
2614,Good,12,5801,2,4,49,1,1,0,1,0,0,0,0,0,0,1
2615,Good,24,1525,4,3,34,1,2,0,1,0,0,0,0,1,0,0
2616,Good,36,4473,4,2,31,1,1,1,1,0,0,1,0,1,0,0
2617,Good,6,1068,4,4,28,1,2,1,1,0,1,0,0,1,0,0
2618,Bad,60,7408,4,2,24,1,1,1,1,0,1,0,0,1,0,0
2619,Bad,48,11590,2,4,24,2,1,1,1,0,0,0,0,0,0,1
2620,Bad,24,4110,3,4,23,2,2,1,1,1,0,0,0,0,0,0
2621,Bad,6,3384,1,4,44,1,1,0,1,1,0,0,0,0,0,1
2622,Good,13,2101,2,4,23,1,1,1,1,0,1,0,0,1,0,0
2623,Bad,15,1275,4,2,24,1,1,1,1,1,0,0,0,1,0,0
2624,Good,24,4169,4,4,28,1,1,1,1,1,0,0,0,1,0,0
2625,Good,10,1521,4,2,31,1,1,1,1,0,1,0,0,1,0,0
2626,Good,24,5743,2,4,24,2,1,0,1,0,1,0,0,0,0,1
2627,Good,21,3599,1,4,26,1,1,1,1,1,0,0,0,1,0,0
2628,Good,18,3213,1,3,25,1,1,1,1,0,1,0,0,1,0,0
2629,Good,18,4439,1,1,33,1,1,0,1,0,1,0,0,1,0,0
2630,Good,10,3949,1,1,37,1,2,1,1,0,0,1,0,1,0,0
2631,Good,15,1459,4,2,43,1,1,1,1,0,0,0,0,0,0,1
2632,Good,13,882,4,4,23,2,1,1,1,0,1,0,0,0,0,1
2633,Good,24,3758,1,4,23,1,1,1,1,0,1,0,0,1,0,0
2634,Good,6,1743,1,2,34,2,1,1,1,0,0,0,0,0,1,0
2635,Good,9,1236,1,4,23,1,1,0,1,0,0,0,0,1,0,0
2636,Bad,9,959,1,2,29,1,1,1,0,0,1,0,0,1,0,0
2637,Good,18,3229,2,4,38,1,1,0,1,0,0,0,0,0,0,1
2638,Bad,12,6199,4,2,28,2,1,0,1,1,0,0,0,0,0,0
2639,Good,10,727,4,4,46,1,1,0,1,0,0,0,0,1,0,0
2640,Bad,24,1246,4,2,23,1,1,1,1,0,1,0,0,1,0,0
2641,Good,12,2331,1,4,49,1,1,0,1,0,0,0,0,0,0,1
2642,Bad,36,4463,4,2,26,2,1,0,1,0,0,0,0,0,1,0
2643,Bad,30,2406,4,4,23,1,1,1,1,1,0,0,0,1,0,0
2644,Good,18,1239,4,4,61,1,1,1,1,0,1,0,0,1,0,0
2645,Good,12,3399,2,3,37,1,1,1,1,0,0,1,0,1,0,0
2646,Good,12,2247,2,2,36,2,1,0,1,0,0,1,0,0,1,0
2647,Good,6,1766,1,2,21,1,1,1,1,0,0,0,0,1,0,0
2648,Good,12,1542,2,4,36,1,1,0,1,0,0,0,0,1,0,0
2649,Bad,36,3446,4,2,42,1,2,1,1,1,0,0,0,1,0,0
2650,Good,18,3001,2,4,40,1,1,1,1,0,1,0,0,1,0,0
2651,Good,36,3079,4,4,36,1,1,1,1,0,0,0,0,1,0,0
2652,Good,18,6070,3,4,33,2,1,0,1,0,0,0,0,0,0,1
2653,Good,10,2146,1,3,23,2,1,1,1,0,0,0,0,0,0,1
2654,Good,60,13756,2,4,63,1,1,0,1,0,0,0,0,0,0,1
2655,Bad,60,14782,3,4,60,2,1,0,1,0,1,0,1,0,0,0
2656,Bad,48,7685,2,4,37,1,1,1,1,1,0,0,1,0,0,0
2657,Good,18,2320,2,3,34,2,1,1,1,0,0,0,0,0,1,0
2658,Good,7,846,3,4,36,1,1,1,1,0,0,0,0,0,1,0
2659,Bad,36,14318,4,2,57,1,1,0,1,0,1,0,0,1,0,0
2660,Good,6,362,4,4,52,2,1,1,1,0,0,0,0,0,0,1
2661,Good,20,2212,4,4,39,1,1,0,1,1,0,0,0,1,0,0
2662,Bad,18,12976,3,4,38,1,1,0,1,0,1,0,0,1,0,0
2663,Good,22,1283,4,4,25,1,1,1,1,0,0,0,0,1,0,0
2664,Good,12,1330,4,1,26,1,1,1,1,0,0,1,0,1,0,0
2665,Good,30,4272,2,2,26,2,1,1,1,0,0,0,0,0,1,0
2666,Good,18,2238,2,1,25,2,1,1,1,0,0,0,0,0,0,1
2667,Good,9,1449,3,2,27,2,1,1,1,0,0,0,0,1,0,0
2668,Good,18,1820,2,2,30,1,1,0,1,0,0,0,0,1,0,0
2669,Good,12,983,1,4,19,1,1,1,1,0,1,0,0,1,0,0
2670,Good,36,3249,2,4,39,1,2,0,1,1,0,0,0,1,0,0
2671,Good,6,1957,1,4,31,1,1,1,1,1,0,0,0,0,0,1
2672,Good,9,2406,2,3,31,1,1,1,1,0,0,0,0,0,0,1
2673,Good,39,11760,2,3,32,1,1,0,1,0,1,0,0,0,1,0
2674,Good,12,2578,3,4,55,1,1,1,1,1,0,0,0,1,0,0
2675,Good,36,2348,3,2,46,2,1,0,1,1,0,0,0,0,0,1
2676,Bad,12,1223,1,1,46,2,1,1,1,0,1,0,0,1,0,0
2677,Good,24,1516,4,1,43,2,1,1,1,0,0,0,0,0,0,1
2678,Good,18,1473,3,4,39,1,1,0,1,0,0,0,0,1,0,0
2679,Good,18,1887,4,4,28,2,1,1,1,0,1,0,0,0,0,1
2680,Bad,24,8648,2,2,27,2,1,0,1,0,0,0,0,0,1,0
2681,Good,18,2899,4,4,43,1,2,1,1,0,1,0,0,0,1,0
2682,Good,15,1053,4,2,27,1,1,1,0,1,0,0,0,1,0,0
2683,Good,24,3235,3,2,26,1,1,0,1,0,0,0,0,1,0,0
2684,Bad,12,939,4,2,28,3,1,0,1,0,0,1,0,0,0,1
2685,Good,33,7253,3,2,35,2,1,0,1,0,0,0,0,0,0,1
2686,Bad,12,2292,4,2,42,2,1,0,1,0,0,0,0,0,0,1
2687,Bad,24,1381,4,2,35,1,1,1,1,1,0,0,0,1,0,0
2688,Good,36,5842,2,2,35,2,2,0,1,0,0,0,0,0,0,1
2689,Bad,12,2579,4,1,33,1,2,1,1,1,0,0,0,1,0,0
2690,Good,21,2782,1,2,31,1,1,1,1,0,0,0,0,1,0,0
2691,Bad,18,1042,4,2,33,1,1,1,1,0,1,0,0,1,0,0
2692,Good,15,3186,2,3,20,1,1,1,1,0,0,0,0,1,0,0
2693,Good,12,2028,4,2,30,1,1,1,1,0,1,0,0,1,0,0
2694,Good,12,958,2,3,47,2,2,1,1,0,1,0,0,0,0,1
2695,Good,21,1591,4,3,34,2,1,1,1,0,0,0,0,0,1,0
2696,Bad,12,2762,1,2,25,1,1,0,1,0,1,0,0,1,0,0
2697,Good,28,2743,4,2,29,2,1,1,1,0,0,0,0,0,0,1
2698,Good,18,1149,4,3,46,2,1,1,1,0,0,0,0,0,0,1
2699,Good,9,1313,1,4,20,1,1,1,1,0,0,0,0,1,0,0
2700,Bad,18,1190,2,4,55,3,2,1,1,1,0,0,0,0,0,1
2701,Good,5,3448,1,4,74,1,1,1,1,0,0,0,0,1,0,0
2702,Good,6,1872,4,4,36,3,1,0,1,1,0,0,0,0,0,1
2703,Good,24,2058,4,2,33,2,1,0,1,0,0,0,0,0,0,1
2704,Good,9,2136,3,2,25,1,1,1,1,1,0,0,0,1,0,0
2705,Bad,12,1484,2,1,25,1,1,0,1,0,1,0,0,1,0,0
2706,Good,24,1287,4,4,37,2,1,0,1,0,0,0,0,0,0,1
2707,Bad,12,609,4,1,26,1,1,1,1,0,0,1,1,0,0,0
2708,Good,12,1884,4,4,39,1,1,0,1,0,0,0,0,1,0,0
2709,Good,12,1620,2,3,30,1,1,1,1,1,0,0,0,1,0,0
2710,Good,20,2629,2,3,29,2,1,0,1,0,1,0,0,0,1,0
2711,Bad,12,719,4,4,41,1,2,1,1,0,0,0,0,1,0,0
2712,Good,9,1244,4,4,41,2,1,1,1,0,0,0,0,0,0,1
2713,Bad,36,1842,4,4,34,1,1,0,1,1,0,0,0,1,0,0
2714,Good,7,2576,2,2,35,1,1,1,1,0,1,0,0,1,0,0
2715,Good,12,1424,3,4,55,1,1,0,1,0,0,1,0,1,0,0
2716,Bad,15,1512,3,3,61,2,1,1,1,0,1,0,0,0,1,0
2717,Good,36,11054,4,2,30,1,1,0,1,0,0,0,0,0,0,1
2718,Good,6,518,3,1,29,1,1,1,1,0,0,0,0,1,0,0
2719,Good,12,2759,2,4,34,2,1,1,1,0,0,0,0,0,0,0
2720,Good,24,2679,4,1,29,1,1,0,1,0,0,0,0,1,0,0
2721,Good,11,3905,2,2,36,2,2,1,1,1,0,0,0,0,0,1
2722,Good,6,343,4,1,27,1,1,1,1,1,0,0,0,1,0,0
2723,Good,18,4594,3,2,32,1,1,0,1,0,0,0,0,1,0,0
2724,Good,15,1721,2,3,36,1,1,1,1,1,0,0,0,1,0,0
2725,Good,12,3017,3,1,34,1,1,1,1,0,1,0,0,1,0,0
2726,Good,12,754,4,4,38,2,1,1,1,0,1,0,0,1,0,0
2727,Good,18,1950,4,1,34,2,1,0,1,0,0,0,0,1,0,0
2728,Bad,24,1659,4,2,29,1,1,0,1,1,0,0,0,0,1,0
2729,Good,48,7238,3,3,32,2,2,1,1,0,0,0,0,0,1,0
2730,Good,33,2764,2,2,26,2,1,0,1,0,0,0,0,0,1,0
2731,Bad,6,448,4,4,23,1,1,1,1,1,0,0,0,1,0,0
2732,Bad,9,654,4,3,28,1,1,1,1,1,0,0,0,1,0,0
2733,Bad,18,1245,4,2,33,1,1,1,1,0,1,0,0,0,0,1
2734,Bad,18,3114,1,4,26,1,1,1,1,1,0,0,0,0,0,0
2735,Good,39,2569,4,4,24,1,1,1,1,0,0,0,0,1,0,0
2736,Good,24,5152,4,2,25,1,1,1,1,0,0,1,0,1,0,0
2737,Good,12,1037,3,4,39,1,1,1,1,0,1,0,0,1,0,0
2738,Good,15,1478,4,4,44,2,2,0,1,1,0,0,0,0,0,1
2739,Good,30,3622,4,4,57,2,1,0,1,1,0,0,0,1,0,0
2740,Good,15,960,3,2,30,2,1,1,1,0,0,0,0,0,1,0
2741,Good,12,1163,4,4,44,1,1,0,1,0,0,0,0,0,0,1
2742,Bad,6,1209,4,4,47,1,1,0,1,0,1,0,0,0,1,0
2743,Good,12,3077,2,4,52,1,1,0,1,0,0,0,0,1,0,0
2744,Good,24,3757,4,4,62,1,1,0,1,0,0,0,0,1,0,0
2745,Good,10,1418,3,2,35,1,1,1,0,0,0,0,0,1,0,0
2746,Good,6,3518,2,3,26,1,1,1,1,0,0,0,0,1,0,0
2747,Good,12,1934,2,2,26,2,1,1,1,0,0,0,0,0,0,1
2748,Bad,27,8318,2,4,42,2,1,0,1,0,1,0,0,0,0,0
2749,Good,6,1237,1,1,27,2,1,1,1,0,0,0,0,0,0,1
2750,Good,6,368,4,4,38,1,1,1,1,0,1,0,0,1,0,0
2751,Good,12,2122,3,2,39,2,2,1,0,1,0,0,0,0,0,1
2752,Bad,24,2996,2,4,20,1,1,1,1,1,0,0,0,1,0,0
2753,Bad,36,9034,4,1,29,1,1,0,1,0,1,0,0,1,0,0
2754,Good,24,1585,4,3,40,2,1,1,1,0,0,0,0,0,0,1
2755,Good,18,1301,4,2,32,1,1,1,1,0,1,0,0,1,0,0
2756,Bad,24,3123,4,1,27,1,1,1,1,1,0,0,0,1,0,0
2757,Good,36,5493,2,4,42,1,2,1,1,1,0,0,0,1,0,0
2758,Good,9,1126,2,4,49,1,1,1,1,0,0,1,0,1,0,0
2759,Bad,24,1216,4,4,38,2,2,1,1,0,1,0,0,0,0,1
2760,Bad,24,1207,4,4,24,1,1,1,1,1,0,0,0,1,0,0
2761,Bad,10,1309,4,4,27,1,1,1,1,0,0,0,0,1,0,0
2762,Good,15,2360,2,2,36,1,1,0,1,0,0,1,0,0,0,1
2763,Bad,15,6850,1,2,34,1,2,0,1,0,1,0,1,0,0,0
2764,Good,39,8588,4,2,45,1,1,0,1,0,0,0,0,1,0,0
2765,Bad,12,759,4,2,26,1,1,1,1,1,0,0,0,1,0,0
2766,Good,36,4686,2,2,32,1,1,0,1,0,0,0,0,1,0,0
2767,Good,15,2687,2,4,26,1,1,0,1,0,0,1,0,1,0,0
2768,Good,12,585,4,4,20,2,1,1,1,0,1,0,0,0,1,0
2769,Good,6,609,4,3,37,2,1,1,0,1,0,0,0,0,0,1
2770,Good,6,1203,3,2,43,1,1,0,1,1,0,0,0,1,0,0
2771,Good,6,700,4,4,36,2,1,1,1,0,0,0,0,0,0,1
2772,Good,24,5507,3,4,44,2,1,1,1,0,0,0,0,0,0,1
2773,Bad,18,3190,2,2,24,1,1,1,1,1,0,0,0,1,0,0
2774,Bad,48,7119,3,4,53,2,2,1,1,1,0,0,0,0,0,0
2775,Good,24,3488,3,4,23,1,1,1,1,0,0,0,0,1,0,0
2776,Good,18,1113,4,4,26,1,2,1,1,0,1,0,0,1,0,0
2777,Good,26,7966,2,3,30,2,1,1,1,0,1,0,0,1,0,0
2778,Good,15,1532,4,3,31,1,1,1,1,0,0,0,0,0,0,1
2779,Good,4,1503,2,1,42,2,2,1,1,0,0,0,0,0,0,1
2780,Bad,36,2302,4,4,31,1,1,1,1,1,0,0,0,1,0,0
2781,Good,6,662,3,4,41,1,2,0,1,1,0,0,0,1,0,0
2782,Good,36,2273,3,1,32,2,2,1,1,0,1,0,0,1,0,0
2783,Bad,15,2631,2,4,28,2,1,0,1,0,1,0,0,1,0,0
2784,Good,12,1503,4,4,41,1,1,1,1,0,0,0,0,0,1,0
2785,Good,24,1311,4,3,26,1,1,0,1,0,0,0,0,1,0,0
2786,Good,24,3105,4,2,25,2,1,1,1,0,0,0,0,1,0,0
2787,Bad,21,2319,2,1,33,1,1,1,1,0,0,1,0,0,0,1
2788,Good,18,3049,1,1,45,1,1,1,1,0,0,1,0,1,0,0
2789,Bad,12,1534,1,1,23,1,1,1,1,0,1,0,0,1,0,0
2790,Good,24,2032,4,4,60,2,1,0,1,0,0,0,0,0,1,0
2791,Bad,30,6350,4,4,31,1,1,1,1,1,0,0,0,1,0,0
2792,Bad,18,2864,2,1,34,1,2,1,1,0,0,1,0,1,0,0
2793,Good,12,1255,4,4,61,2,1,1,1,0,0,0,0,0,0,1
2794,Bad,24,1333,4,2,43,2,2,1,1,1,0,0,0,0,1,0
2795,Good,24,2022,4,4,37,1,1,0,1,0,0,0,0,0,0,1
2796,Good,24,1552,3,1,32,1,2,1,1,0,0,0,0,1,0,0
2797,Bad,12,626,4,4,24,1,1,1,1,1,0,0,1,0,0,0
2798,Good,48,8858,2,1,35,2,1,0,1,0,0,0,0,0,0,1
2799,Good,12,996,4,4,23,2,1,1,1,0,0,0,0,0,0,1
2800,Good,6,1750,2,4,45,1,2,1,1,0,0,0,1,0,0,0
2801,Bad,48,6999,1,1,34,2,1,0,1,1,0,0,0,1,0,0
2802,Good,9,1199,4,4,67,2,1,0,1,0,1,0,0,1,0,0
2803,Bad,21,5003,1,4,29,2,1,0,1,0,0,0,0,0,0,0
2804,Bad,24,3552,3,4,27,1,1,1,1,1,0,0,1,0,0,0
2805,Bad,18,1928,2,2,31,2,1,1,1,0,1,0,0,0,0,1
2806,Bad,24,1546,4,4,24,1,1,1,1,1,0,0,1,0,0,0
2807,Good,6,683,2,1,29,1,1,1,1,0,0,1,0,0,1,0
2808,Good,24,4712,4,2,37,2,1,0,1,0,1,0,0,0,1,0
2809,Good,24,1553,3,2,23,2,1,0,1,0,1,0,0,0,1,0
2810,Bad,12,1372,2,3,36,1,1,1,1,1,0,0,0,1,0,0
2811,Good,48,3979,4,1,41,2,2,0,1,0,1,0,0,1,0,0
2812,Bad,48,6758,3,2,31,1,1,0,1,1,0,0,0,1,0,0
2813,Bad,24,3234,4,4,23,1,1,0,1,1,0,0,0,1,0,0
2814,Good,30,5954,3,2,38,1,1,1,1,0,0,0,0,0,0,1
2815,Good,24,5433,2,4,26,1,1,0,1,0,0,0,0,1,0,0
2816,Good,15,806,4,4,22,1,1,1,1,1,0,0,0,1,0,0
2817,Good,9,1082,4,4,27,2,1,1,1,0,1,0,0,1,0,0
2818,Good,12,2930,2,1,27,1,1,1,1,0,1,0,0,1,0,0
2819,Good,24,1927,3,2,33,2,1,0,1,0,0,0,0,0,0,1
2820,Bad,36,2820,4,4,27,2,1,1,1,0,1,0,0,0,0,1
2821,Good,24,937,4,3,27,2,1,1,1,0,0,0,0,1,0,0
2822,Bad,18,1056,3,3,30,2,1,1,1,0,1,0,0,0,0,1
2823,Good,9,1388,4,2,26,1,1,1,1,0,0,0,0,1,0,0
2824,Bad,36,2384,4,1,33,1,1,1,1,0,1,0,0,1,0,0
2825,Good,12,2133,4,4,52,1,1,0,1,0,0,0,0,1,0,0
2826,Bad,18,2039,1,4,20,1,1,1,1,1,0,0,0,1,0,0
2827,Good,12,1289,4,1,21,1,1,1,1,1,0,0,0,1,0,0
2828,Bad,12,2246,3,3,60,2,1,1,1,1,0,0,0,0,0,1
2829,Good,12,385,4,3,58,4,1,0,1,1,0,0,0,0,0,1
2830,Good,24,1965,4,4,42,2,1,0,1,0,1,0,0,0,1,0
2831,Good,21,1572,4,4,36,1,1,1,1,0,0,0,0,1,0,0
2832,Bad,24,2718,3,4,20,1,1,0,1,0,1,0,0,1,0,0
2833,Bad,6,931,1,1,32,1,1,1,1,0,1,0,1,0,0,0
2834,Bad,24,1442,4,4,23,2,1,1,1,1,0,0,0,1,0,0
2835,Bad,24,4241,1,4,36,3,1,0,1,0,1,0,0,0,0,0
2836,Bad,18,2775,2,2,31,2,1,1,1,0,0,0,0,0,0,1
2837,Good,24,3863,1,2,32,1,1,1,1,0,0,0,0,0,1,0
